date,state,fips,cases,deaths,cases_daily,deaths_daily
2021-10-09,Alabama,01,807479,14857,919,101
2021-10-10,Alabama,01,808132,14858,653,1
2021-10-11,Alabama,01,808599,14859,467,1
2021-10-12,Alabama,01,809485,14869,886,10
2021-10-13,Alabama,01,810501,14980,1016,111
2021-10-14,Alabama,01,811551,15101,1050,121
2021-10-15,Alabama,01,812694,15142,1143,41
2021-10-16,Alabama,01,813481,15179,787,37
2021-10-17,Alabama,01,814025,15179,544,0
2021-10-18,Alabama,01,814363,15179,338,0
2021-10-19,Alabama,01,815324,15263,961,84
2021-10-20,Alabama,01,815989,15311,665,48
2021-10-21,Alabama,01,817054,15320,1065,9
2021-10-22,Alabama,01,818652,15378,1598,58
2021-10-23,Alabama,01,819597,15406,945,28
2021-10-24,Alabama,01,820011,15407,414,1
2021-10-25,Alabama,01,820312,15407,301,0
2021-10-26,Alabama,01,821255,15424,943,17
2021-10-27,Alabama,01,828648,15432,7393,8
2021-10-28,Alabama,01,830789,15484,2141,52
2021-10-29,Alabama,01,831165,15532,376,48
2021-10-30,Alabama,01,831653,15573,488,41
2021-10-31,Alabama,01,832047,15573,394,0
2021-11-01,Alabama,01,832264,15573,217,0
2021-11-02,Alabama,01,833009,15629,745,56
2021-11-03,Alabama,01,833493,15676,484,47
2021-11-04,Alabama,01,834582,15734,1089,58
2021-11-05,Alabama,01,835157,15786,575,52
2021-11-06,Alabama,01,835740,15834,583,48
2021-11-07,Alabama,01,836032,15834,292,0
2021-11-08,Alabama,01,836255,15834,223,0
2021-11-09,Alabama,01,837250,15879,995,45
2021-11-10,Alabama,01,837428,15917,178,38
2021-11-11,Alabama,01,838114,15934,686,17
2021-11-12,Alabama,01,838836,15934,722,0
2021-11-13,Alabama,01,839436,15981,600,47
2021-11-14,Alabama,01,839695,15981,259,0
2021-11-15,Alabama,01,839953,15981,258,0
2021-11-16,Alabama,01,840495,15999,542,18
2021-11-17,Alabama,01,840991,16025,496,26
2021-11-18,Alabama,01,841483,16043,492,18
2021-11-19,Alabama,01,841956,16063,473,20
2021-11-20,Alabama,01,842636,16073,680,10
2021-11-21,Alabama,01,842908,16073,272,0
2021-11-22,Alabama,01,843161,16073,253,0
2021-11-23,Alabama,01,843780,16086,619,13
2021-11-24,Alabama,01,844196,16102,416,16
2021-11-25,Alabama,01,844594,16115,398,13
2021-11-26,Alabama,01,844594,16115,0,0
2021-11-27,Alabama,01,844951,16115,357,0
2021-11-28,Alabama,01,845108,16115,157,0
2021-11-29,Alabama,01,845284,16116,176,1
2021-11-30,Alabama,01,845761,16119,477,3
2021-12-01,Alabama,01,846297,16143,536,24
2021-12-02,Alabama,01,847064,16157,767,14
2021-12-03,Alabama,01,847659,16172,595,15
2021-12-04,Alabama,01,848137,16185,478,13
2021-12-05,Alabama,01,848498,16185,361,0
2021-12-06,Alabama,01,848779,16185,281,0
2021-12-07,Alabama,01,849409,16199,630,14
2021-12-08,Alabama,01,850096,16203,687,4
2021-12-09,Alabama,01,850645,16203,549,0
2021-12-10,Alabama,01,851237,16243,592,40
2021-12-11,Alabama,01,851950,16265,713,22
2021-12-12,Alabama,01,852280,16265,330,0
2021-12-13,Alabama,01,852574,16265,294,0
2021-12-14,Alabama,01,854229,16285,1655,20
2021-12-15,Alabama,01,854876,16304,647,19
2021-12-16,Alabama,01,855692,16320,816,16
2021-12-17,Alabama,01,856600,16343,908,23
2021-12-18,Alabama,01,857292,16353,692,10
2021-12-19,Alabama,01,857844,16353,552,0
2021-12-20,Alabama,01,858396,16353,552,0
2021-12-21,Alabama,01,859650,16368,1254,15
2021-12-22,Alabama,01,861110,16380,1460,12
2021-12-23,Alabama,01,863170,16402,2060,22
2021-12-24,Alabama,01,865636,16418,2466,16
2021-12-25,Alabama,01,868085,16418,2449,0
2021-12-26,Alabama,01,868948,16418,863,0
2021-12-27,Alabama,01,870627,16418,1679,0
2021-12-28,Alabama,01,874332,16436,3705,18
2021-12-29,Alabama,01,880307,16454,5975,18
2021-12-30,Alabama,01,888563,16455,8256,1
2021-12-31,Alabama,01,896614,16455,8051,0
2022-01-01,Alabama,01,896614,16455,0,0
2022-01-02,Alabama,01,909541,16455,12927,0
2022-01-03,Alabama,01,913603,16455,4062,0
2022-01-04,Alabama,01,921175,16496,7572,41
2022-01-05,Alabama,01,932250,16503,11075,7
2022-01-06,Alabama,01,944876,16543,12626,40
2022-01-07,Alabama,01,957848,16585,12972,42
2022-01-08,Alabama,01,966180,16624,8332,39
2022-01-09,Alabama,01,978632,16624,12452,0
2022-01-10,Alabama,01,984882,16624,6250,0
2022-01-11,Alabama,01,993418,16630,8536,6
2022-01-12,Alabama,01,1004622,16641,11204,11
2022-01-13,Alabama,01,1004622,16641,0,0
2022-01-14,Alabama,01,1004622,16641,0,0
2022-01-15,Alabama,01,1004622,16641,0,0
2022-01-16,Alabama,01,1056478,16734,51856,93
2022-01-17,Alabama,01,1064536,16734,8058,0
2022-01-18,Alabama,01,1071264,16734,6728,0
2022-01-19,Alabama,01,1088370,16756,17106,22
2022-01-20,Alabama,01,1104356,16792,15986,36
2022-01-21,Alabama,01,1120881,16824,16525,32
2022-01-22,Alabama,01,1137387,16826,16506,2
2022-01-23,Alabama,01,1147194,16826,9807,0
2022-01-24,Alabama,01,1153149,16826,5955,0
2022-01-25,Alabama,01,1153149,16826,0,0
2022-01-26,Alabama,01,1153149,16826,0,0
2022-01-27,Alabama,01,1153149,16826,0,0
2022-01-28,Alabama,01,1153149,16826,0,0
2022-01-29,Alabama,01,1206308,17086,53159,260
2022-01-30,Alabama,01,1212798,17086,6490,0
2022-01-31,Alabama,01,1218257,17086,5459,0
2022-02-01,Alabama,01,1223896,17146,5639,60
2022-02-02,Alabama,01,1229300,17215,5404,69
2022-02-03,Alabama,01,1229300,17215,0,0
2022-02-04,Alabama,01,1240496,17371,11196,156
2022-02-05,Alabama,01,1242420,17371,1924,0
2022-02-06,Alabama,01,1242420,17371,0,0
2022-02-07,Alabama,01,1245876,17387,3456,16
2022-02-08,Alabama,01,1250383,17407,4507,20
2022-02-09,Alabama,01,1254032,17452,3649,45
2022-02-10,Alabama,01,1256745,17502,2713,50
2022-02-11,Alabama,01,1259580,17505,2835,3
2022-02-12,Alabama,01,1262018,17571,2438,66
2022-02-13,Alabama,01,1263072,17571,1054,0
2022-02-14,Alabama,01,1263796,17571,724,0
2022-02-15,Alabama,01,1265932,17656,2136,85
2022-02-16,Alabama,01,1267907,17749,1975,93
2022-02-17,Alabama,01,1270015,17787,2108,38
2022-02-18,Alabama,01,1271455,17877,1440,90
2022-02-19,Alabama,01,1272608,17933,1153,56
2022-02-20,Alabama,01,1273092,17933,484,0
2022-02-21,Alabama,01,1273484,17933,392,0
2022-02-22,Alabama,01,1274123,17938,639,5
2022-02-23,Alabama,01,1275355,18007,1232,69
2022-02-24,Alabama,01,1276580,18102,1225,95
2022-02-25,Alabama,01,1277837,18186,1257,84
2022-02-26,Alabama,01,1279006,18225,1169,39
2022-02-27,Alabama,01,1279364,18225,358,0
2022-02-28,Alabama,01,1279565,18225,201,0
2022-03-01,Alabama,01,1280351,18287,786,62
2022-03-02,Alabama,01,1281610,18335,1259,48
2022-03-03,Alabama,01,1282372,18407,762,72
2022-03-04,Alabama,01,1282945,18480,573,73
2022-03-05,Alabama,01,1282945,18480,0,0
2022-03-06,Alabama,01,1282945,18480,0,0
2022-03-07,Alabama,01,1286655,18569,3710,89
2022-03-08,Alabama,01,1287286,18648,631,79
2022-03-09,Alabama,01,1287822,18694,536,46
2022-03-10,Alabama,01,1288454,18766,632,72
2022-03-11,Alabama,01,1288999,18832,545,66
2022-03-12,Alabama,01,1288999,18832,0,0
2022-03-13,Alabama,01,1288999,18832,0,0
2022-03-14,Alabama,01,1289510,18890,511,58
2022-03-15,Alabama,01,1289727,18943,217,53
2022-03-16,Alabama,01,1290165,18944,438,1
2022-03-17,Alabama,01,1290692,18998,527,54
2022-03-18,Alabama,01,1291186,19038,494,40
2022-03-19,Alabama,01,1291186,19038,0,0
2022-03-20,Alabama,01,1291186,19038,0,0
2022-03-21,Alabama,01,1291561,19093,375,55
2022-03-22,Alabama,01,1291761,19139,200,46
2022-03-23,Alabama,01,1291946,19169,185,30
2022-03-24,Alabama,01,1292344,19173,398,4
2022-03-25,Alabama,01,1292508,19210,164,37
2022-03-26,Alabama,01,1292508,19210,0,0
2022-03-27,Alabama,01,1292508,19210,0,0
2022-03-28,Alabama,01,1294532,19234,2024,24
2022-03-29,Alabama,01,1294816,19280,284,46
2022-03-30,Alabama,01,1295069,19284,253,4
2022-03-31,Alabama,01,1295327,19290,258,6
2022-04-01,Alabama,01,1295468,19313,141,23
2022-04-02,Alabama,01,1295468,19313,0,0
2022-04-03,Alabama,01,1295468,19313,0,0
2022-04-04,Alabama,01,1295901,19336,433,23
2022-04-05,Alabama,01,1296137,19362,236,26
2022-04-06,Alabama,01,1296357,19374,220,12
2022-04-07,Alabama,01,1296558,19374,201,0
2022-04-08,Alabama,01,1296730,19376,172,2
2022-04-09,Alabama,01,1296730,19376,0,0
2022-04-10,Alabama,01,1296730,19376,0,0
2022-04-11,Alabama,01,1297091,19379,361,3
2022-04-12,Alabama,01,1297305,19417,214,38
2022-04-13,Alabama,01,1297461,19441,156,24
2022-04-14,Alabama,01,1297649,19475,188,34
2022-04-15,Alabama,01,1297869,19502,220,27
2022-04-16,Alabama,01,1297869,19502,0,0
2022-04-17,Alabama,01,1297869,19502,0,0
2022-04-18,Alabama,01,1297869,19502,0,0
2022-04-19,Alabama,01,1298473,19513,604,11
2022-04-20,Alabama,01,1298626,19524,153,11
2022-04-21,Alabama,01,1298880,19529,254,5
2022-04-22,Alabama,01,1299137,19541,257,12
2022-04-23,Alabama,01,1299137,19541,0,0
2022-04-24,Alabama,01,1299137,19541,0,0
2022-04-25,Alabama,01,1299816,19545,679,4
2022-04-26,Alabama,01,1300076,19545,260,0
2022-04-27,Alabama,01,1300278,19559,202,14
2022-04-28,Alabama,01,1300511,19561,233,2
2022-04-29,Alabama,01,1300733,19567,222,6
2022-04-30,Alabama,01,1300733,19567,0,0
2022-05-01,Alabama,01,1300733,19567,0,0
2022-05-02,Alabama,01,1301171,19570,438,3
2022-05-03,Alabama,01,1301463,19585,292,15
2022-05-04,Alabama,01,1301805,19590,342,5
2022-05-05,Alabama,01,1302155,19593,350,3
2022-05-06,Alabama,01,1302397,19601,242,8
2022-05-07,Alabama,01,1302397,19601,0,0
2022-05-08,Alabama,01,1302397,19601,0,0
2022-05-09,Alabama,01,1302945,19601,548,0
2022-05-10,Alabama,01,1303441,19606,496,5
2022-05-11,Alabama,01,1303835,19606,394,0
2022-05-12,Alabama,01,1304291,19623,456,17
2022-05-13,Alabama,01,1304710,19628,419,5
2022-05-14,Alabama,01,1304710,19628,0,0
2022-05-15,Alabama,01,1304710,19628,0,0
2022-05-16,Alabama,01,1305665,19631,955,3
2022-05-17,Alabama,01,1306116,19633,451,2
2022-05-18,Alabama,01,1306662,19633,546,0
2022-05-19,Alabama,01,1307291,19641,629,8
2022-05-20,Alabama,01,1307883,19645,592,4
2022-05-21,Alabama,01,1307883,19645,0,0
2022-05-22,Alabama,01,1307883,19645,0,0
2022-05-23,Alabama,01,1309185,19649,1302,4
2022-05-24,Alabama,01,1309743,19650,558,1
2022-05-25,Alabama,01,1310513,19651,770,1
2022-05-26,Alabama,01,1311381,19651,868,0
2022-05-27,Alabama,01,1312437,19658,1056,7
2022-05-28,Alabama,01,1312437,19658,0,0
2022-05-29,Alabama,01,1312437,19658,0,0
2022-05-30,Alabama,01,1312437,19658,0,0
2022-05-31,Alabama,01,1314963,19664,2526,6
2022-06-01,Alabama,01,1315934,19664,971,0
2022-06-02,Alabama,01,1317029,19664,1095,0
2022-06-03,Alabama,01,1317029,19664,0,0
2022-06-04,Alabama,01,1317029,19664,0,0
2022-06-05,Alabama,01,1317029,19664,0,0
2022-06-06,Alabama,01,1320708,19676,3679,12
2022-06-07,Alabama,01,1321892,19676,1184,0
2022-06-08,Alabama,01,1322957,19676,1065,0
2022-06-09,Alabama,01,1324178,19684,1221,8
2022-06-10,Alabama,01,1325361,19692,1183,8
2022-06-11,Alabama,01,1325361,19692,0,0
2022-06-12,Alabama,01,1325361,19692,0,0
2022-06-13,Alabama,01,1328321,19695,2960,3
2022-06-14,Alabama,01,1329827,19695,1506,0
2022-06-15,Alabama,01,1331452,19696,1625,1
2022-06-16,Alabama,01,1333137,19696,1685,0
2022-06-17,Alabama,01,1334981,19696,1844,0
2022-06-18,Alabama,01,1334981,19696,0,0
2022-06-19,Alabama,01,1334981,19696,0,0
2022-06-20,Alabama,01,1338177,19697,3196,1
2022-06-21,Alabama,01,1340110,19697,1933,0
2022-06-22,Alabama,01,1342150,19722,2040,25
2022-06-23,Alabama,01,1344233,19723,2083,1
2022-06-24,Alabama,01,1346268,19729,2035,6
2022-06-25,Alabama,01,1346268,19729,0,0
2022-06-26,Alabama,01,1346268,19729,0,0
2022-06-27,Alabama,01,1350735,19734,4467,5
2022-06-28,Alabama,01,1352915,19739,2180,5
2022-06-29,Alabama,01,1355340,19740,2425,1
2022-06-30,Alabama,01,1357266,19755,1926,15
2022-07-01,Alabama,01,1359051,19759,1785,4
2022-07-02,Alabama,01,1359051,19759,0,0
2022-07-03,Alabama,01,1359051,19759,0,0
2022-07-04,Alabama,01,1362388,19766,3337,7
2022-07-05,Alabama,01,1363194,19766,806,0
2022-07-06,Alabama,01,1367570,19766,4376,0
2022-07-07,Alabama,01,1370792,19781,3222,15
2022-07-08,Alabama,01,1373684,19786,2892,5
2022-07-09,Alabama,01,1373684,19786,0,0
2022-07-10,Alabama,01,1373684,19786,0,0
2022-07-11,Alabama,01,1378259,19795,4575,9
2022-07-12,Alabama,01,1382137,19804,3878,9
2022-07-13,Alabama,01,1384836,19812,2699,8
2022-07-14,Alabama,01,1387729,19821,2893,9
2022-07-15,Alabama,01,1390333,19822,2604,1
2022-07-16,Alabama,01,1390333,19822,0,0
2022-07-17,Alabama,01,1390333,19822,0,0
2022-07-18,Alabama,01,1396285,19828,5952,6
2022-07-19,Alabama,01,1398986,19836,2701,8
2022-07-20,Alabama,01,1401893,19852,2907,16
2022-07-21,Alabama,01,1404810,19859,2917,7
2022-07-22,Alabama,01,1407699,19872,2889,13
2022-07-23,Alabama,01,1407699,19872,0,0
2022-07-24,Alabama,01,1407699,19872,0,0
2022-07-25,Alabama,01,1413426,19888,5727,16
2022-07-26,Alabama,01,1416310,19889,2884,1
2022-07-27,Alabama,01,1419075,19890,2765,1
2022-07-28,Alabama,01,1421760,19890,2685,0
2022-07-29,Alabama,01,1424411,19891,2651,1
2022-07-30,Alabama,01,1424411,19891,0,0
2022-07-31,Alabama,01,1424411,19891,0,0
2022-08-01,Alabama,01,1424411,19891,0,0
2022-08-02,Alabama,01,1424411,19891,0,0
2022-08-03,Alabama,01,1424411,19891,0,0
2022-08-04,Alabama,01,1436458,19974,12047,83
2022-08-05,Alabama,01,1436458,19974,0,0
2022-08-06,Alabama,01,1436458,19974,0,0
2022-08-07,Alabama,01,1436458,19974,0,0
2022-08-08,Alabama,01,1436458,19974,0,0
2022-08-09,Alabama,01,1436458,19974,0,0
2022-08-10,Alabama,01,1436458,19974,0,0
2022-08-11,Alabama,01,1449812,20026,13354,52
2022-08-12,Alabama,01,1449812,20026,0,0
2022-08-13,Alabama,01,1449812,20026,0,0
2022-08-14,Alabama,01,1449812,20026,0,0
2022-08-15,Alabama,01,1449812,20026,0,0
2022-08-16,Alabama,01,1449812,20026,0,0
2022-08-17,Alabama,01,1449812,20026,0,0
2022-08-18,Alabama,01,1463933,20041,14121,15
2022-08-19,Alabama,01,1463933,20041,0,0
2022-08-20,Alabama,01,1463933,20041,0,0
2022-08-21,Alabama,01,1463933,20041,0,0
2022-08-22,Alabama,01,1470163,20046,6230,5
2022-08-23,Alabama,01,1473675,20047,3512,1
2022-08-24,Alabama,01,1476585,20047,2910,0
2022-08-25,Alabama,01,1479605,20048,3020,1
2022-08-26,Alabama,01,1479605,20048,0,0
2022-08-27,Alabama,01,1479605,20048,0,0
2022-08-28,Alabama,01,1479605,20048,0,0
2022-08-29,Alabama,01,1479605,20048,0,0
2022-08-30,Alabama,01,1479605,20048,0,0
2022-08-31,Alabama,01,1491815,20113,12210,65
2022-09-01,Alabama,01,1494300,20160,2485,47
2022-09-02,Alabama,01,1496295,20202,1995,42
2022-09-03,Alabama,01,1496295,20202,0,0
2022-09-04,Alabama,01,1496295,20202,0,0
2022-09-05,Alabama,01,1496295,20202,0,0
2022-09-06,Alabama,01,1500578,20203,4283,1
2022-09-07,Alabama,01,1502384,20232,1806,29
2022-09-08,Alabama,01,1504180,20239,1796,7
2022-09-09,Alabama,01,1505814,20268,1634,29
2022-09-10,Alabama,01,1505814,20268,0,0
2022-09-11,Alabama,01,1505814,20268,0,0
2022-09-12,Alabama,01,1508308,20288,2494,20
2022-09-13,Alabama,01,1509880,20317,1572,29
2022-09-14,Alabama,01,1511092,20321,1212,4
2022-09-15,Alabama,01,1512134,20322,1042,1
2022-09-16,Alabama,01,1513159,20325,1025,3
2022-09-17,Alabama,01,1513159,20325,0,0
2022-09-18,Alabama,01,1513159,20325,0,0
2022-09-19,Alabama,01,1514795,20345,1636,20
2022-09-20,Alabama,01,1515969,20367,1174,22
2022-09-21,Alabama,01,1517046,20380,1077,13
2022-09-22,Alabama,01,1517904,20395,858,15
2022-09-23,Alabama,01,1517904,20395,0,0
2022-09-24,Alabama,01,1517904,20395,0,0
2022-09-25,Alabama,01,1517904,20395,0,0
2022-09-26,Alabama,01,1520092,20400,2188,5
2022-09-27,Alabama,01,1520712,20402,620,2
2022-09-28,Alabama,01,1521363,20419,651,17
2022-09-29,Alabama,01,1522135,20422,772,3
2022-09-30,Alabama,01,1522879,20423,744,1
2022-10-01,Alabama,01,1522879,20423,0,0
2022-10-02,Alabama,01,1522879,20423,0,0
2022-10-03,Alabama,01,1523890,20423,1011,0
2022-10-04,Alabama,01,1524549,20423,659,0
2022-10-05,Alabama,01,1525116,20455,567,32
2022-10-06,Alabama,01,1525724,20473,608,18
2022-10-07,Alabama,01,1526381,20473,657,0
2022-10-08,Alabama,01,1526381,20473,0,0
2022-10-09,Alabama,01,1526381,20473,0,0
2022-10-10,Alabama,01,1526381,20473,0,0
2022-10-11,Alabama,01,1527825,20489,1444,16
2022-10-12,Alabama,01,1528319,20498,494,9
2022-10-13,Alabama,01,1528739,20505,420,7
2022-10-14,Alabama,01,1528739,20505,0,0
2022-10-15,Alabama,01,1528739,20505,0,0
2022-10-16,Alabama,01,1528739,20505,0,0
2022-10-17,Alabama,01,1529939,20508,1200,3
2022-10-18,Alabama,01,1530411,20522,472,14
2022-10-19,Alabama,01,1530803,20526,392,4
2022-10-20,Alabama,01,1531305,20533,502,7
2022-10-21,Alabama,01,1531305,20533,0,0
2022-10-22,Alabama,01,1531305,20533,0,0
2022-10-23,Alabama,01,1531305,20533,0,0
2022-10-24,Alabama,01,1531305,20533,0,0
2022-10-25,Alabama,01,1531305,20533,0,0
2022-10-26,Alabama,01,1531305,20533,0,0
2022-10-27,Alabama,01,1534287,20558,2982,25
2022-10-28,Alabama,01,1534287,20558,0,0
2022-10-29,Alabama,01,1534287,20558,0,0
2022-10-30,Alabama,01,1534287,20558,0,0
2022-10-31,Alabama,01,1534287,20558,0,0
2022-11-01,Alabama,01,1534287,20558,0,0
2022-11-02,Alabama,01,1534287,20558,0,0
2022-11-03,Alabama,01,1534287,20558,0,0
2022-11-04,Alabama,01,1534287,20558,0,0
2022-11-05,Alabama,01,1534287,20558,0,0
2022-11-06,Alabama,01,1534287,20558,0,0
2022-11-07,Alabama,01,1534287,20558,0,0
2022-11-08,Alabama,01,1534287,20558,0,0
2022-11-09,Alabama,01,1534287,20558,0,0
2022-11-10,Alabama,01,1540329,20608,6042,50
2022-11-11,Alabama,01,1540329,21093,0,485
2022-11-12,Alabama,01,1540329,21093,0,0
2022-11-13,Alabama,01,1540329,21093,0,0
2022-11-14,Alabama,01,1540329,21093,0,0
2022-11-15,Alabama,01,1540329,21093,0,0
2022-11-16,Alabama,01,1542227,21100,1898,7
2022-11-17,Alabama,01,1542227,21100,0,0
2022-11-18,Alabama,01,1542227,21100,0,0
2022-11-19,Alabama,01,1542227,21100,0,0
2022-11-20,Alabama,01,1542227,21100,0,0
2022-11-21,Alabama,01,1542227,21100,0,0
2022-11-22,Alabama,01,1542227,21100,0,0
2022-11-23,Alabama,01,1545099,21112,2872,12
2022-11-24,Alabama,01,1545099,21112,0,0
2022-11-25,Alabama,01,1545099,21112,0,0
2022-11-26,Alabama,01,1545099,21112,0,0
2022-11-27,Alabama,01,1545099,21112,0,0
2022-11-28,Alabama,01,1545099,21112,0,0
2022-11-29,Alabama,01,1545099,21112,0,0
2022-11-30,Alabama,01,1549285,21129,4186,17
2022-12-01,Alabama,01,1549285,21129,0,0
2022-12-02,Alabama,01,1549285,21129,0,0
2022-12-03,Alabama,01,1549285,21129,0,0
2022-12-04,Alabama,01,1549285,21129,0,0
2022-12-05,Alabama,01,1549285,21129,0,0
2022-12-06,Alabama,01,1549285,21129,0,0
2022-12-07,Alabama,01,1555092,21149,5807,20
2022-12-08,Alabama,01,1555092,21164,0,15
2022-12-09,Alabama,01,1555092,21164,0,0
2022-12-10,Alabama,01,1555092,21164,0,0
2022-12-11,Alabama,01,1555092,21164,0,0
2022-12-12,Alabama,01,1555092,21164,0,0
2022-12-13,Alabama,01,1555092,21164,0,0
2022-12-14,Alabama,01,1561557,21178,6465,14
2022-12-15,Alabama,01,1561557,21178,0,0
2022-12-16,Alabama,01,1561557,21178,0,0
2022-12-17,Alabama,01,1561557,21178,0,0
2022-12-18,Alabama,01,1561557,21178,0,0
2022-12-19,Alabama,01,1561557,21178,0,0
2022-12-20,Alabama,01,1561557,21178,0,0
2022-12-21,Alabama,01,1568934,21208,7377,30
2022-12-22,Alabama,01,1568934,21208,0,0
2022-12-23,Alabama,01,1568934,21208,0,0
2022-12-24,Alabama,01,1568934,21208,0,0
2022-12-25,Alabama,01,1568934,21208,0,0
2022-12-26,Alabama,01,1568934,21208,0,0
2022-12-27,Alabama,01,1568934,21208,0,0
2022-12-28,Alabama,01,1568934,21208,0,0
2022-12-29,Alabama,01,1573637,21208,4703,0
2022-12-30,Alabama,01,1573637,21208,0,0
2022-12-31,Alabama,01,1573637,21208,0,0
2023-01-01,Alabama,01,1573637,21208,0,0
2023-01-02,Alabama,01,1573637,21208,0,0
2023-01-03,Alabama,01,1573637,21208,0,0
2023-01-04,Alabama,01,1587224,21263,13587,55
2023-01-05,Alabama,01,1587224,21263,0,0
2023-01-06,Alabama,01,1587224,21263,0,0
2023-01-07,Alabama,01,1587224,21263,0,0
2023-01-08,Alabama,01,1587224,21263,0,0
2023-01-09,Alabama,01,1587224,21263,0,0
2023-01-10,Alabama,01,1587224,21263,0,0
2023-01-11,Alabama,01,1596149,21300,8925,37
2023-01-12,Alabama,01,1596149,21300,0,0
2023-01-13,Alabama,01,1596149,21300,0,0
2023-01-14,Alabama,01,1596149,21300,0,0
2023-01-15,Alabama,01,1596149,21300,0,0
2023-01-16,Alabama,01,1596149,21300,0,0
2023-01-17,Alabama,01,1596149,21300,0,0
2023-01-18,Alabama,01,1602891,21322,6742,22
2023-01-19,Alabama,01,1602891,21322,0,0
2023-01-20,Alabama,01,1602891,21322,0,0
2023-01-21,Alabama,01,1602891,21322,0,0
2023-01-22,Alabama,01,1602891,21322,0,0
2023-01-23,Alabama,01,1602891,21322,0,0
2023-01-24,Alabama,01,1602891,21322,0,0
2023-01-25,Alabama,01,1610535,21343,7644,21
2023-01-26,Alabama,01,1610535,21343,0,0
2023-01-27,Alabama,01,1610535,21343,0,0
2023-01-28,Alabama,01,1610535,21343,0,0
2023-01-29,Alabama,01,1610535,21343,0,0
2023-01-30,Alabama,01,1610535,21343,0,0
2023-01-31,Alabama,01,1610535,21343,0,0
2023-02-01,Alabama,01,1617850,21354,7315,11
2023-02-02,Alabama,01,1617850,21354,0,0
2023-02-03,Alabama,01,1617850,21354,0,0
2023-02-04,Alabama,01,1617850,21354,0,0
2023-02-05,Alabama,01,1617850,21354,0,0
2023-02-06,Alabama,01,1617850,21354,0,0
2023-02-07,Alabama,01,1617850,21354,0,0
2023-02-08,Alabama,01,1627670,21363,9820,9
2023-02-09,Alabama,01,1627670,21363,0,0
2023-02-10,Alabama,01,1627670,21363,0,0
2023-02-11,Alabama,01,1627670,21363,0,0
2023-02-12,Alabama,01,1627670,21363,0,0
2023-02-13,Alabama,01,1627670,21363,0,0
2023-02-14,Alabama,01,1627670,21363,0,0
2023-02-15,Alabama,01,1633743,21369,6073,6
2023-02-16,Alabama,01,1633743,21369,0,0
2023-02-17,Alabama,01,1633743,21369,0,0
2023-02-18,Alabama,01,1633743,21369,0,0
2023-02-19,Alabama,01,1633743,21369,0,0
2023-02-20,Alabama,01,1633743,21369,0,0
2023-02-21,Alabama,01,1633743,21369,0,0
2023-02-22,Alabama,01,1638348,21400,4605,31
2023-02-23,Alabama,01,1638348,21400,0,0
2023-02-24,Alabama,01,1638348,21400,0,0
2023-02-25,Alabama,01,1638348,21400,0,0
2023-02-26,Alabama,01,1638348,21400,0,0
2023-02-27,Alabama,01,1638348,21400,0,0
2023-02-28,Alabama,01,1638348,21452,0,52
2023-03-01,Alabama,01,1642062,21511,3714,59
2023-03-02,Alabama,01,1642062,21511,0,0
2023-03-03,Alabama,01,1642062,21511,0,0
2023-03-04,Alabama,01,1642062,21511,0,0
2023-03-05,Alabama,01,1642062,21511,0,0
2023-03-06,Alabama,01,1642062,21511,0,0
2023-03-07,Alabama,01,1642062,21511,0,0
2023-03-08,Alabama,01,1644533,21534,2471,23
2023-03-09,Alabama,01,1644533,21570,0,36
2023-03-10,Alabama,01,1644533,21570,0,0
2023-03-11,Alabama,01,1644533,21570,0,0
